step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
169,522980.9204974669,5697104.290406496,50.0,1.0,1.147708620863277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
170,523000.920497467,5697124.290406496,50.0,1.0,1.021102915137919,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
171,523020.920497467,5697104.290406496,50.0,1.0,1.3125720588927299,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
172,523040.920497467,5697124.290406496,50.0,1.0,1.0885098871495986,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
173,523060.920497467,5697104.290406496,50.0,1.0,1.3680263535320603,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
174,523080.920497467,5697124.290406496,50.0,1.0,1.063811245974916,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
175,523100.920497467,5697104.290406496,50.0,1.0,1.256709229647504,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
176,523100.920497467,5697084.290406496,50.0,1.0,1.6065860577809148,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
177,523120.920497467,5697064.290406496,50.0,1.0,1.8495132813693604,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
178,523140.920497467,5697084.290406496,50.0,1.0,1.2659600255060348,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
179,523140.920497467,5697064.290406496,50.0,1.0,1.5634931761378859,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
180,523140.920497467,5697044.290406496,50.0,1.0,1.956616819621989,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
181,523160.920497467,5697024.290406496,50.0,1.0,1.8650326128695929,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
182,523140.920497467,5697004.290406496,50.0,1.0,3.0447605797174107,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
183,523160.920497467,5696984.290406497,50.0,1.0,2.4320682186664637,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
184,523140.920497467,5696964.290406497,50.0,1.0,3.895971103044892,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
185,523160.920497467,5696944.290406497,50.0,1.0,2.513471875294036,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
186,523140.920497467,5696924.290406497,50.0,1.0,3.3129955298339526,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
187,523120.920497467,5696924.290406497,50.0,1.0,5.105413604429917,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
188,523100.920497467,5696904.290406497,50.0,1.0,5.366778484016544,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
189,523120.920497467,5696884.290406497,50.0,1.0,2.805803382385994,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
190,523100.920497467,5696864.290406497,50.0,1.0,2.493793380791034,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
191,523080.920497467,5696864.290406497,50.0,1.0,2.8108101190447914,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
192,523060.920497467,5696884.290406497,50.0,1.0,4.590236738591394,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
193,523040.920497467,5696864.290406497,50.0,1.0,2.8800434908517687,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
194,523020.920497467,5696884.290406497,50.0,1.0,3.7325523587856924,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
195,523000.920497467,5696864.290406497,50.0,1.0,2.275853580043821,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
196,523000.920497467,5696844.290406497,50.0,1.0,1.7821405292786237,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
197,523020.920497467,5696824.290406497,50.0,1.0,1.5347583907847038,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
198,523040.920497467,5696824.290406497,50.0,1.0,1.5895096435014653,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
199,523060.920497467,5696824.290406497,50.0,1.0,1.5944784923819733,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
200,523080.920497467,5696824.290406497,50.0,1.0,1.543563765611358,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
201,523100.920497467,5696824.290406497,50.0,1.0,1.4445534898064465,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
202,523120.920497467,5696844.290406497,50.0,1.0,1.6415612966088875,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
203,523140.920497467,5696864.290406497,50.0,1.0,1.751763862894859,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
204,523160.920497467,5696884.290406497,50.0,1.0,1.7147385185717845,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
205,523180.920497467,5696904.290406497,50.0,1.0,1.5425779827813986,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
206,523200.920497467,5696924.290406497,50.0,1.0,1.3064986859134509,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
207,523200.920497467,5696944.290406497,50.0,1.0,1.3635261551125972,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
208,523200.920497467,5696964.290406497,50.0,1.0,1.3751073891582926,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
209,523200.920497467,5696984.290406497,50.0,1.0,1.3381687397109214,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
210,523200.920497467,5697004.290406496,50.0,1.0,1.2602913218621234,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
211,523200.920497467,5697024.290406496,50.0,1.0,1.155941159838958,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
212,523180.920497467,5697044.290406496,50.0,1.0,1.2683199071641713,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
213,523180.920497467,5697064.290406496,50.0,1.0,1.0979948492912333,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
214,523200.920497467,5697044.290406496,50.0,1.0,1.040471177312046,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
215,523220.920497467,5697024.290406496,50.0,1.0,0.9424173194366108,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
216,523220.920497467,5697004.290406496,50.0,1.0,1.0085126943367877,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
217,523240.920497467,5696984.290406497,50.0,1.0,0.8586688334117518,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
218,523240.920497467,5696964.290406497,50.0,1.0,0.8734859233041756,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
219,523240.920497467,5696944.290406497,50.0,1.0,0.8701444505360094,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
220,523240.920497467,5696924.290406497,50.0,1.0,0.8493520286921277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
221,523220.920497467,5696904.290406497,50.0,1.0,0.9841377991501523,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
222,523200.920497467,5696884.290406497,50.0,1.0,1.1081896989350946,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
223,523180.920497467,5696864.290406497,50.0,1.0,1.1937203263495617,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
224,523160.920497467,5696844.290406497,50.0,1.0,1.216580895857152,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
225,523140.920497467,5696824.290406497,50.0,1.0,1.1731389564682908,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
226,523120.920497467,5696824.290406497,50.0,1.0,1.314784570731766,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
227,523100.920497467,5696804.290406497,50.0,1.0,1.1691149545729218,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
228,523080.920497467,5696804.290406497,50.0,1.0,1.2348435429324465,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
229,523060.920497467,5696784.290406497,50.0,1.0,1.0555710884006468,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
230,523040.920497467,5696784.290406497,50.0,1.0,1.0683033486179556,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
231,523020.920497467,5696784.290406497,50.0,1.0,1.064287422942681,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
232,523000.920497467,5696804.290406497,50.0,1.0,1.2139190325441982,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
233,522980.9204974669,5696804.290406497,50.0,1.0,1.1610118064470443,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
234,522960.9204974669,5696824.290406497,50.0,1.0,1.247201149579349,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
235,522940.9204974669,5696804.290406497,50.0,1.0,1.059631407442148,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
236,522960.9204974669,5696784.290406497,50.0,1.0,1.0007140256995197,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
237,522980.9204974669,5696764.290406497,50.0,1.0,0.9232264081700441,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
238,522960.9204974669,5696764.290406497,50.0,1.0,0.9199451177092941,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
239,522940.9204974669,5696764.290406497,50.0,1.0,0.9206537119842837,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
240,522920.9204974669,5696784.290406497,50.0,1.0,0.9684624301425475,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
241,522920.9204974669,5696804.290406497,50.0,1.0,1.0225083602893048,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
242,522920.9204974669,5696824.290406497,50.0,1.0,1.0921327002624233,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
243,522920.9204974669,5696844.290406497,50.0,1.0,1.177712526613647,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
244,522940.9204974669,5696864.290406497,50.0,1.0,1.4419182334056277,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
245,522920.9204974669,5696884.290406497,50.0,1.0,1.3862216522586583,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
246,522900.9204974669,5696864.290406497,50.0,1.0,1.158874108215406,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
247,522880.9204974669,5696884.290406497,50.0,1.0,1.1160193371190048,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
248,522860.9204974669,5696904.290406497,50.0,1.0,1.0649316885263205,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
249,522860.9204974669,5696884.290406497,50.0,1.0,1.0443614051477503,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
250,522860.9204974669,5696864.290406497,50.0,1.0,1.02284066410755,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
251,522880.9204974669,5696844.290406497,50.0,1.0,1.0395391562438023,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
252,522880.9204974669,5696824.290406497,50.0,1.0,1.008755207495051,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
253,522860.9204974669,5696824.290406497,50.0,1.0,0.9918570203234323,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
254,522840.9204974669,5696844.290406497,50.0,1.0,0.9864048628427766,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
255,522820.9204974669,5696864.290406497,50.0,1.0,0.9784289420223595,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
256,522820.9204974669,5696884.290406497,50.0,1.0,0.9804300016929444,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
257,522800.9204974669,5696904.290406497,50.0,1.0,0.9809656712705412,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
258,522780.9204974669,5696884.290406497,50.0,1.0,0.9901525001049323,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
259,522780.9204974669,5696864.290406497,50.0,1.0,0.9926934460613743,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
260,522760.9204974669,5696844.290406497,50.0,1.0,1.029401888631781,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
261,522740.9204974669,5696844.290406497,50.0,1.0,1.0559991497206231,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
262,522720.9204974669,5696864.290406497,50.0,1.0,1.0835418845128166,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
263,522700.9204974669,5696844.290406497,50.0,1.0,1.1135964053552754,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
264,522680.9204974669,5696824.290406497,50.0,1.0,1.1460130562419175,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
265,522660.9204974669,5696824.290406497,50.0,1.0,1.1520902181367645,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
266,522640.9204974669,5696844.290406497,50.0,1.0,1.183625872573254,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
267,522620.9204974669,5696844.290406497,50.0,1.0,1.1935544193581968,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
268,522600.9204974669,5696864.290406497,50.0,1.0,1.3203608449062085,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
269,522580.9204974669,5696884.290406497,50.0,1.0,1.5505106395126271,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
270,522560.9204974669,5696884.290406497,50.0,1.0,1.5304103375016036,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
271,522540.9204974669,5696904.290406497,50.0,1.0,1.8167157479092786,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
