survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
24,522659.9817582529,5697469.835588214,True,53999.846857288634,0.6191938441466255,53999.846857288634,synthetic_gamma_dose_rate,uSv/h,uSv,0.2172012251903195,0.41720122519031955,11728.832897492715,22528.802268950443,uSv/h*m,5399.984685728863,5399.984685728863,0.3258009138192421,0.6258000630264012
25,522900.9605622476,5697447.671857406,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.21677292078360444,0.41677292078360445,18904.749515484335,36346.73391754549,uSv/h*m,,8720.992201030578,0.525131930985676,1.009631497709597
26,522939.4673595048,5697340.50662362,True,7098.799996777768,0.08139899489806778,7098.799996777768,synthetic_gamma_dose_rate,uSv/h,uSv,0.3066898500755556,0.5066898500755557,2177.1299067281284,3596.889906083682,uSv/h*m,709.8799996777768,709.8799996777768,0.060475830742448014,0.0999136085023245
27,522844.8403948274,5696500.705055729,True,3310.591356492553,0.037961177813016896,3310.591356492553,synthetic_gamma_dose_rate,uSv/h,uSv,0.9926493235061935,1.1926493235061935,3286.2562704277843,3948.374541726295,uSv/h*m,331.0591356492553,331.0591356492553,0.09128489640077178,0.10967707060350819
28,523122.14934196323,5697540.586222763,True,14908.286697655354,0.17094713943091946,14908.286697655354,synthetic_gamma_dose_rate,uSv/h,uSv,0.1415344739345988,0.3415344739345988,2110.0365150188277,5091.693854549899,uSv/h*m,1490.8286697655353,1490.8286697655353,0.05861212541718966,0.14143594040416385
29,522989.6774106841,5696874.660961835,True,9371.163982856518,0.1074552501233645,9371.163982856518,synthetic_gamma_dose_rate,uSv/h,uSv,2.3563539418096546,2.556353941809655,22081.77919034862,23956.011986919926,uSv/h*m,937.1163982856518,937.1163982856518,0.6133827552874617,0.6654447774144424
30,522489.4373290968,5696912.130955237,True,1953.4700364694065,0.02239963058605374,1953.4700364694065,synthetic_gamma_dose_rate,uSv/h,uSv,1.490089572705181,1.690089572705181,2910.8453319350724,3301.539339228954,uSv/h*m,195.34700364694066,195.34700364694066,0.08085681477597423,0.09170942608969317
31,522601.4795717817,5697078.555762947,True,7975.847195597231,0.09145573131752954,7975.847195597231,synthetic_gamma_dose_rate,uSv/h,uSv,7.563606197206593,7.7636061972065935,60326.167276592045,61921.33671571149,uSv/h*m,797.5847195597231,797.5847195597231,1.6757268687942235,1.720037130991986
32,522874.3689974782,5697368.091412326,True,57858.5788683604,0.6634403234705695,57858.5788683604,synthetic_gamma_dose_rate,uSv/h,uSv,0.28652971488800727,0.4865297148880073,16578.202106976587,28149.917880648667,uSv/h*m,5785.85788683604,5785.85788683604,0.460505614082683,0.7819421633513519
33,522870.88008704357,5697439.722182927,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.22562145782630694,0.42562145782630695,19676.429740883723,37118.41414294488,uSv/h*m,,8720.992201030578,0.5465674928023256,1.0310670595262466
